sample,age,sex,self1,self2,self3,self4,self5,self6,self7,self8,self9,self10,agegr_us,extraver,mean,nation,agegroup,sumscore
17041,nurses_international,NA,NA,moderately true,not at all true,moderately true,moderately true,moderately true,moderately true,barely true, barely true, moderately true, moderately true,NA,NA,2.6,Spain,NA,26
17042,nurses_international,NA,NA,moderately true,barely true,barely true,moderately true,moderately true,moderately true,exactly true, moderately true, moderately true, moderately true,NA,NA,2.9,Spain,NA,29
17043,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true, barely true,moderately true,moderately true, moderately true,barely true, moderately true,NA,NA,2.7,Spain,NA,27
17044,nurses_international,NA,NA,moderately true,not at all true,barely true, exactly true, exactly true,moderately true,exactly true, exactly true, not at all true,exactly true,NA,NA,3,Spain,NA,30
17045,nurses_international,NA,NA,moderately true,barely true,barely true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true,barely true,NA,NA,2.7,Spain,NA,27
17046,nurses_international,NA,NA,moderately true,not at all true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true,barely true,barely true,NA,NA,2.6,Spain,NA,26
17047,nurses_international,NA,NA,moderately true,barely true,barely true,moderately true,moderately true,barely true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.7,Spain,NA,27
17048,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17049,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true, barely true,moderately true,moderately true, barely true, moderately true, moderately true,NA,NA,2.7,Spain,NA,27
17050,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.9,Spain,NA,29
17051,nurses_international,NA,NA,exactly true,barely true,moderately true, exactly true,moderately true,exactly true,exactly true, exactly true, exactly true, moderately true,NA,NA,3.5,Spain,NA,35
17052,nurses_international,NA,NA,moderately true,moderately true,barely true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true,barely true,NA,NA,2.8,Spain,NA,28
17053,nurses_international,NA,NA,exactly true,moderately true,exactly true, exactly true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.3,Spain,NA,33
17054,nurses_international,NA,NA,moderately true,barely true,barely true,moderately true,moderately true,moderately true,exactly true, moderately true, moderately true, moderately true,NA,NA,2.9,Spain,NA,29
17055,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,moderately true, exactly true, moderately true, moderately true,NA,NA,3.2,Spain,NA,32
17056,nurses_international,NA,NA,moderately true,moderately true,barely true,moderately true, barely true,barely true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.7,Spain,NA,27
17057,nurses_international,NA,NA,barely true,moderately true,barely true,moderately true,moderately true,barely true,barely true, barely true, moderately true, moderately true,NA,NA,2.5,Spain,NA,25
17058,nurses_international,NA,NA,exactly true,moderately true,moderately true,moderately true,moderately true,exactly true,moderately true, barely true,barely true, moderately true,NA,NA,3,Spain,NA,30
17059,nurses_international,NA,NA,not at all true,barely true,moderately true,barely true, barely true,not at all true,barely true, barely true, moderately true,barely true,NA,NA,2,Spain,NA,20
17060,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,moderately true, exactly true, moderately true, moderately true,NA,NA,3.2,Spain,NA,32
17061,nurses_international,NA,NA,moderately true,moderately true,barely true,moderately true,moderately true,barely true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.8,Spain,NA,28
17062,nurses_international,NA,NA,exactly true,barely true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true,barely true,barely true,NA,NA,2.8,Spain,NA,28
17063,nurses_international,NA,NA,exactly true,moderately true,moderately true, exactly true,moderately true,exactly true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.3,Spain,NA,33
17064,nurses_international,NA,NA,moderately true,barely true,barely true,moderately true,moderately true,moderately true,moderately true, barely true,barely true, moderately true,NA,NA,2.6,Spain,NA,26
17065,nurses_international,NA,NA,moderately true,moderately true,barely true, exactly true,moderately true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.5,Spain,NA,35
17066,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17067,nurses_international,NA,NA,exactly true,moderately true,moderately true, exactly true, exactly true,moderately true,exactly true, exactly true, moderately true, not at all true,NA,NA,3.3,Spain,NA,33
17068,nurses_international,NA,NA,moderately true,barely true,barely true, exactly true, exactly true,exactly true,exactly true, exactly true, moderately true,barely true,NA,NA,3.2,Spain,NA,32
17069,nurses_international,NA,NA,exactly true,moderately true,barely true, exactly true,moderately true,exactly true,moderately true, exactly true, moderately true, moderately true,NA,NA,3.3,Spain,NA,33
17070,nurses_international,NA,NA,exactly true,moderately true,moderately true, exactly true,moderately true,exactly true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.3,Spain,NA,33
17071,nurses_international,NA,NA,exactly true,moderately true,moderately true, exactly true,moderately true,exactly true,moderately true, moderately true, exactly true, moderately true,NA,NA,3.4,Spain,NA,34
17072,nurses_international,NA,NA,exactly true,moderately true,barely true, exactly true, exactly true,exactly true,exactly true, moderately true, moderately true,exactly true,NA,NA,3.5,Spain,NA,35
17073,nurses_international,NA,NA,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,moderately true, exactly true, exactly true,exactly true,NA,NA,3.9,Spain,NA,39
17074,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17075,nurses_international,NA,NA,exactly true,moderately true,barely true,moderately true, exactly true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,3.4,Spain,NA,34
17076,nurses_international,NA,NA,exactly true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, moderately true, exactly true,exactly true,NA,NA,3.8,Spain,NA,38
17077,nurses_international,NA,NA,exactly true,moderately true,barely true, exactly true,moderately true,exactly true,moderately true, exactly true, moderately true,exactly true,NA,NA,3.4,Spain,NA,34
17078,nurses_international,NA,NA,barely true,barely true,moderately true,moderately true, barely true,exactly true,moderately true, moderately true, exactly true,exactly true,NA,NA,3,Spain,NA,30
17079,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.1,Spain,NA,31
17080,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true,barely true,NA,NA,2.9,Spain,NA,29
17081,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,barely true, moderately true, moderately true, moderately true,NA,NA,2.8,Spain,NA,28
17082,nurses_international,NA,NA,moderately true,moderately true,barely true, exactly true, exactly true,exactly true,barely true, moderately true, moderately true, moderately true,NA,NA,3.1,Spain,NA,31
17083,nurses_international,NA,NA,exactly true,barely true,moderately true, exactly true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.1,Spain,NA,31
17084,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, exactly true,exactly true,NA,NA,3.2,Spain,NA,32
17085,nurses_international,NA,NA,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,moderately true, moderately true, exactly true,exactly true,NA,NA,3.6,Spain,NA,36
17086,nurses_international,NA,NA,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.4,Spain,NA,34
17087,nurses_international,NA,NA,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,moderately true, moderately true, exactly true,exactly true,NA,NA,3.6,Spain,NA,36
17088,nurses_international,NA,NA,exactly true,barely true,barely true, exactly true, exactly true,exactly true,moderately true, moderately true, exactly true, moderately true,NA,NA,3.3,Spain,NA,33
17089,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, exactly true,exactly true,NA,NA,3.2,Spain,NA,32
17090,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true,exactly true,NA,NA,3.1,Spain,NA,31
17091,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,moderately true, barely true, moderately true, moderately true,NA,NA,2.8,Spain,NA,28
17092,nurses_international,NA,NA,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.8,Spain,NA,38
17093,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true, barely true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.9,Spain,NA,29
17094,nurses_international,NA,NA,barely true,barely true,barely true,moderately true, barely true,barely true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.5,Spain,NA,25
17095,nurses_international,NA,NA,exactly true,moderately true,moderately true,moderately true,moderately true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,3.3,Spain,NA,33
17096,nurses_international,NA,NA,barely true,barely true,moderately true,barely true, barely true,moderately true,moderately true, barely true, moderately true, not at all true,NA,NA,2.3,Spain,NA,23
17097,nurses_international,NA,NA,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,4,Spain,NA,40
17098,nurses_international,NA,NA,exactly true,not at all true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.6,Spain,NA,36
17099,nurses_international,NA,NA,exactly true,moderately true,exactly true, exactly true, exactly true,exactly true,moderately true, moderately true, exactly true, moderately true,NA,NA,3.6,Spain,NA,36
17100,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true, exactly true,barely true,moderately true, moderately true, moderately true,barely true,NA,NA,2.9,Spain,NA,29
17101,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.1,Spain,NA,31
17102,nurses_international,NA,NA,moderately true,barely true,barely true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true,barely true,NA,NA,2.7,Spain,NA,27
17103,nurses_international,NA,NA,moderately true,moderately true,exactly true,moderately true,moderately true,exactly true,exactly true, moderately true,barely true,barely true,NA,NA,3.1,Spain,NA,31
17104,nurses_international,NA,NA,exactly true,barely true,moderately true, exactly true, exactly true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,3.4,Spain,NA,34
17105,nurses_international,NA,NA,exactly true,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true, moderately true, exactly true, moderately true,NA,NA,3.3,Spain,NA,33
17106,nurses_international,NA,NA,exactly true,moderately true,exactly true, exactly true, exactly true,exactly true,moderately true, exactly true, exactly true, moderately true,NA,NA,3.7,Spain,NA,37
17107,nurses_international,NA,NA,exactly true,not at all true,barely true, exactly true,moderately true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.4,Spain,NA,34
17108,nurses_international,NA,NA,exactly true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, moderately true, moderately true,NA,NA,3.7,Spain,NA,37
17109,nurses_international,NA,NA,exactly true,moderately true,exactly true, exactly true,moderately true,exactly true,moderately true, exactly true, exactly true,exactly true,NA,NA,3.7,Spain,NA,37
17110,nurses_international,NA,NA,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,3.6,Spain,NA,36
17111,nurses_international,NA,NA,exactly true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.9,Spain,NA,39
17112,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true,barely true,NA,NA,2.9,Spain,NA,29
17113,nurses_international,NA,NA,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,3.6,Spain,NA,36
17114,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, exactly true, moderately true, moderately true,NA,NA,3.1,Spain,NA,31
17115,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17116,nurses_international,NA,NA,moderately true,barely true,exactly true, exactly true,moderately true,moderately true,moderately true, moderately true, exactly true, moderately true,NA,NA,3.2,Spain,NA,32
17117,nurses_international,NA,NA,moderately true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,3.5,Spain,NA,35
17118,nurses_international,NA,NA,moderately true,barely true,exactly true,moderately true,moderately true,exactly true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.1,Spain,NA,31
17119,nurses_international,NA,NA,barely true,not at all true,not at all true,moderately true,not at all true,not at all true,not at all true, moderately true, exactly true, not at all true,NA,NA,1.8,Spain,NA,18
17120,nurses_international,NA,NA,moderately true,moderately true,exactly true, exactly true,moderately true,exactly true,exactly true, exactly true, exactly true, moderately true,NA,NA,3.6,Spain,NA,36
17121,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,barely true,moderately true, moderately true, moderately true,barely true,NA,NA,2.7,Spain,NA,27
17122,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17123,nurses_international,NA,NA,exactly true,exactly true,exactly true,moderately true,moderately true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,3.5,Spain,NA,35
17124,nurses_international,NA,NA,moderately true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, moderately true, moderately true,NA,NA,3.6,Spain,NA,36
17125,nurses_international,NA,NA,exactly true,barely true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.7,Spain,NA,37
17126,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17127,nurses_international,NA,NA,moderately true,exactly true,moderately true,moderately true,moderately true,exactly true,moderately true, moderately true, moderately true,exactly true,NA,NA,3.3,Spain,NA,33
17128,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.9,Spain,NA,29
17129,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,moderately true, barely true, moderately true,barely true,NA,NA,2.9,Spain,NA,29
17130,nurses_international,NA,NA,moderately true,barely true,not at all true,barely true,moderately true,barely true,moderately true, moderately true, exactly true, moderately true,NA,NA,2.6,Spain,NA,26
17131,nurses_international,NA,NA,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,exactly true, moderately true, exactly true,exactly true,NA,NA,3.7,Spain,NA,37
17132,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, barely true, moderately true, moderately true,NA,NA,2.9,Spain,NA,29
17133,nurses_international,NA,NA,moderately true,moderately true,barely true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.9,Spain,NA,29
17134,nurses_international,NA,NA,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.6,Spain,NA,36
17135,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.9,Spain,NA,29
17136,nurses_international,NA,NA,moderately true,not at all true,exactly true, exactly true,moderately true,exactly true,exactly true, exactly true, exactly true, moderately true,NA,NA,3.4,Spain,NA,34
17137,nurses_international,NA,NA,exactly true,moderately true,moderately true,moderately true,moderately true,exactly true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.2,Spain,NA,32
17138,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true, exactly true, exactly true, moderately true,NA,NA,3.3,Spain,NA,33
17139,nurses_international,NA,NA,moderately true,moderately true,barely true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.9,Spain,NA,29
17140,nurses_international,NA,NA,exactly true,barely true,moderately true, exactly true, exactly true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,3.4,Spain,NA,34
17141,nurses_international,NA,NA,exactly true,barely true,moderately true, exactly true, exactly true,exactly true,exactly true, moderately true, moderately true,exactly true,NA,NA,3.5,Spain,NA,35
17142,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,barely true, moderately true, moderately true,barely true,NA,NA,2.7,Spain,NA,27
17143,nurses_international,NA,NA,moderately true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.8,Spain,NA,38
17144,nurses_international,NA,NA,barely true,moderately true,moderately true,barely true,moderately true,moderately true,moderately true, moderately true, moderately true,barely true,NA,NA,2.7,Spain,NA,27
17145,nurses_international,NA,NA,exactly true,moderately true,moderately true, exactly true,moderately true,moderately true,moderately true, barely true, moderately true, moderately true,NA,NA,3.1,Spain,NA,31
17146,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.9,Spain,NA,29
17147,nurses_international,NA,NA,not at all true,barely true,barely true,moderately true, barely true,barely true,barely true, moderately true, not at all true, moderately true,NA,NA,2.1,Spain,NA,21
17148,nurses_international,NA,NA,moderately true,not at all true,moderately true, exactly true,moderately true,exactly true,moderately true, moderately true, exactly true,barely true,NA,NA,3,Spain,NA,30
17149,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true, barely true,moderately true,moderately true, moderately true, moderately true,barely true,NA,NA,2.8,Spain,NA,28
17150,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17151,nurses_international,NA,NA,barely true,not at all true,barely true,moderately true,moderately true,barely true,barely true, moderately true,barely true, not at all true,NA,NA,2.1,Spain,NA,21
17152,nurses_international,NA,NA,moderately true,moderately true,exactly true, exactly true,moderately true,moderately true,moderately true, barely true, exactly true, not at all true,NA,NA,3,Spain,NA,30
17153,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,moderately true, barely true, moderately true,barely true,NA,NA,2.7,Spain,NA,27
17154,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,exactly true,moderately true, moderately true, exactly true, moderately true,NA,NA,3.1,Spain,NA,31
17155,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.9,Spain,NA,29
17156,nurses_international,NA,NA,moderately true,exactly true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.8,Spain,NA,38
17157,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,barely true, barely true, moderately true, moderately true,NA,NA,2.8,Spain,NA,28
17158,nurses_international,NA,NA,exactly true,moderately true,exactly true, exactly true, exactly true,moderately true,moderately true, exactly true, moderately true, moderately true,NA,NA,3.5,Spain,NA,35
17159,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,exactly true,exactly true, moderately true, moderately true,barely true,NA,NA,3,Spain,NA,30
17160,nurses_international,NA,NA,exactly true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3.1,Spain,NA,31
17161,nurses_international,NA,NA,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,4,Spain,NA,40
17162,nurses_international,NA,NA,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,4,Spain,NA,40
17163,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,moderately true, barely true, moderately true,exactly true,NA,NA,2.9,Spain,NA,29
17164,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true, exactly true,moderately true,moderately true, barely true, exactly true,exactly true,NA,NA,3.1,Spain,NA,31
17165,nurses_international,NA,NA,moderately true,barely true,exactly true, exactly true, exactly true,moderately true,exactly true, exactly true, exactly true,barely true,NA,NA,3.4,Spain,NA,34
17166,nurses_international,NA,NA,moderately true,barely true,moderately true,barely true, barely true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.7,Spain,NA,27
17167,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,exactly true,moderately true, moderately true,barely true, moderately true,NA,NA,2.9,Spain,NA,29
17168,nurses_international,NA,NA,moderately true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true, moderately true,NA,NA,3.7,Spain,NA,37
17169,nurses_international,NA,NA,moderately true,moderately true,barely true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.9,Spain,NA,29
17170,nurses_international,NA,NA,moderately true,moderately true,exactly true,moderately true,moderately true,exactly true,moderately true, moderately true, moderately true,exactly true,NA,NA,3.3,Spain,NA,33
17171,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true, exactly true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,3.3,Spain,NA,33
17172,nurses_international,NA,NA,moderately true,barely true,exactly true, exactly true,moderately true,exactly true,moderately true, moderately true, moderately true,exactly true,NA,NA,3.3,Spain,NA,33
17173,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.9,Spain,NA,29
17174,nurses_international,NA,NA,moderately true,moderately true,moderately true, exactly true, exactly true,exactly true,moderately true, moderately true,barely true, moderately true,NA,NA,3.2,Spain,NA,32
17175,nurses_international,NA,NA,moderately true,not at all true,moderately true,moderately true,moderately true,moderately true,exactly true, moderately true,barely true, moderately true,NA,NA,2.8,Spain,NA,28
17176,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true, barely true,moderately true,moderately true, moderately true, moderately true,barely true,NA,NA,2.7,Spain,NA,27
17177,nurses_international,NA,NA,moderately true,barely true,moderately true, exactly true, exactly true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,3.3,Spain,NA,33
17178,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, exactly true, exactly true,barely true,NA,NA,3.1,Spain,NA,31
17179,nurses_international,NA,NA,exactly true,moderately true,moderately true,moderately true, barely true,moderately true,moderately true, barely true, exactly true, moderately true,NA,NA,3,Spain,NA,30
17180,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true, moderately true, moderately true, not at all true,NA,NA,2.9,Spain,NA,29
17181,nurses_international,NA,NA,moderately true,barely true,not at all true,barely true,not at all true,barely true,moderately true, moderately true, moderately true,barely true,NA,NA,2.2,Spain,NA,22
17182,nurses_international,NA,NA,exactly true,moderately true,moderately true, exactly true, exactly true,moderately true,exactly true, moderately true, exactly true, moderately true,NA,NA,3.5,Spain,NA,35
17183,nurses_international,NA,NA,moderately true,not at all true,exactly true,moderately true,moderately true,moderately true,moderately true, moderately true, not at all true, moderately true,NA,NA,2.7,Spain,NA,27
17184,nurses_international,NA,NA,barely true,not at all true,barely true,barely true, barely true,not at all true,barely true, not at all true, not at all true,barely true,NA,NA,1.6,Spain,NA,16
17185,nurses_international,NA,NA,moderately true,barely true,barely true,moderately true,moderately true,moderately true,moderately true, barely true, moderately true,barely true,NA,NA,2.6,Spain,NA,26
17186,nurses_international,NA,NA,moderately true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,3.6,Spain,NA,36
17187,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17188,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true,barely true,NA,NA,2.8,Spain,NA,28
17189,nurses_international,NA,NA,moderately true,moderately true,barely true,moderately true,moderately true,moderately true,moderately true, barely true, moderately true, moderately true,NA,NA,2.8,Spain,NA,28
17190,nurses_international,NA,NA,exactly true,moderately true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, moderately true, moderately true,NA,NA,3.7,Spain,NA,37
17191,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17192,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17193,nurses_international,NA,NA,exactly true,not at all true,moderately true, exactly true, exactly true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,3.4,Spain,NA,34
17194,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,moderately true, moderately true, exactly true, moderately true,NA,NA,3.2,Spain,NA,32
17195,nurses_international,NA,NA,moderately true,not at all true,exactly true,moderately true,moderately true,exactly true,moderately true, moderately true, moderately true, not at all true,NA,NA,2.8,Spain,NA,28
17196,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17197,nurses_international,NA,NA,not at all true,not at all true,barely true,moderately true, barely true,barely true,barely true, barely true, moderately true,barely true,NA,NA,2,Spain,NA,20
17198,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,exactly true, barely true, moderately true,barely true,NA,NA,2.8,Spain,NA,28
17199,nurses_international,NA,NA,moderately true,moderately true,exactly true,moderately true,moderately true,moderately true,barely true, barely true, moderately true,barely true,NA,NA,2.8,Spain,NA,28
17200,nurses_international,NA,NA,moderately true,barely true,moderately true,barely true, barely true,barely true,moderately true, moderately true, moderately true, moderately true,NA,NA,2.6,Spain,NA,26
17201,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,barely true,moderately true, moderately true,barely true, moderately true,NA,NA,2.8,Spain,NA,28
17202,nurses_international,NA,NA,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,3,Spain,NA,30
17203,nurses_international,NA,NA,moderately true,barely true,moderately true,moderately true,moderately true,moderately true,moderately true, barely true, moderately true,barely true,NA,NA,2.7,Spain,NA,27
17204,nurses_international,NA,NA,moderately true,moderately true,moderately true,barely true, barely true,barely true,moderately true, moderately true, moderately true,barely true,NA,NA,2.6,Spain,NA,26
17205,nurses_international,NA,NA,exactly true,moderately true,moderately true,moderately true, exactly true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,3.4,Spain,NA,34
17206,nurses_international,NA,NA,moderately true,moderately true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,3.7,Spain,NA,37
17207,nurses_international,NA,NA,moderately true,not at all true,barely true, exactly true, exactly true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,3.1,Spain,NA,31
17208,nurses_international,NA,NA,exactly true,not at all true,exactly true, exactly true,moderately true,exactly true,moderately true, exactly true, exactly true, moderately true,NA,NA,3.4,Spain,NA,34
